G,Name,U+,Style,Tags
,laserburn,e876,,
,laser-burst,e877,,
,laser-gun,e878,,
,laser-precision,e879,,
,laser-sparks,e87a,,
,laser-turret,e87b,,
,laser-warning,e87c,,
,lasso,e87d,,
,latvia,e87e,,
,laurel-crown,e87f,,
,laurels,e880,,
,laurels-trophy,e881,,
,lava,e882,,
,law-star,e883,,
,layered-armor,e884,,
,l-brick,e885,,
,lead-pipe,e886,,
,leaf,e888,,
,leaf-skeleton,e887,,
,leaf-swirl,e889,,
,leak,e88a,,
,leaky-skull,e88b,,
,leapfrog,e88c,,
,leather-armor,e88d,,
,leather-boot,e88e,,
,leather-vest,e88f,,
,led,e890,,
,leeching-worm,e891,,
,lee-enfield,e892,,
,leek,e893,,
,leg,e895,,
,leg-armor,e894,,
,lemon,e896,,
,leo,e897,,
,letter-bomb,e898,,
,level-crossing,e899,,
,level-end-flag,e89a,,
,level-four,e89c,,
,level-four-advanced,e89b,,
,level-three,e89e,,
,level-three-advanced,e89d,,
,level-two,e8a0,,
,level-two-advanced,e89f,,
,lever,e8a1,,
,liar,e8a2,,
,liberty-wing,e8a3,,
,libra,e8a4,,
,libya,e8a5,,
,life-bar,e8a6,,
,life-buoy,e8a7,,
,life-in-the-balance,e8a8,,
,life-jacket,e8a9,,
,life-support,e8aa,,
,life-tap,e8ab,,
,lift,e8ac,,
,light-backpack,e8ad,,
,light-bulb,e8ae,,
,lighter,e8af,,
,light-fighter,e8b0,,
,light-helm,e8b1,,
,lighthouse,e8b2,,
,lightning-arc,e8b3,,
,lightning-bow,e8b4,,
,lightning-branches,e8b5,,
,lightning-dissipation,e8b6,,
,lightning-dome,e8b7,,
,lightning-electron,e8b8,,
,lightning-flame,e8b9,,
,lightning-frequency,e8ba,,
,lightning-helix,e8bb,,
,lightning-mask,e8bc,,
,lightning-saber,e8bd,,
,lightning-shadow,e8be,,
,lightning-shield,e8bf,,
,lightning-shout,e8c0,,
,lightning-slashes,e8c1,,
,lightning-spanner,e8c2,,
,lightning-storm,e8c3,,
,lightning-tear,e8c4,,
,lightning-tree,e8c5,,
,lightning-trio,e8c6,,
,light-projector,e8c7,,
,light-sabers,e8c8,,
,light-thorny-triskelion,e8c9,,
,lily-pads,e8ca,,
,linden-leaf,e8cb,,
,linked-rings,e8cc,,
,lion,e8cd,,
,lips,e8ce,,
,lipstick,e8cf,,
,liquid-soap,e8d0,,
,lit-candelabra,e8d1,,
,liver,e8d2,,
,lizardman,e8d3,,
,lizard-tongue,e8d4,,
,load,e8d5,,
,lob-arrow,e8d6,,
,lock,e8e0,,
,locked-box,e8d7,,
,locked-chest,e8d8,,
,locked-door,e8d9,,
,locked-fortress,e8da,,
,locked-heart,e8db,,
,lockers,e8dc,,
,lock-picking,e8dd,,
,lockpicks,e8de,,
,lock-spy,e8df,,
,log,e8e9,,
,logging,e8e1,,
,logic-gate-and,e8e2,,
,logic-gate-nand,e8e3,,
,logic-gate-nor,e8e4,,
,logic-gate-not,e8e5,,
,logic-gate-nxor,e8e6,,
,logic-gate-or,e8e7,,
,logic-gate-xor,e8e8,,
,loincloth,e8ea,,
,long-antennae-bug,e8eb,,
,long-legged-spider,e8ec,,
,look-at,e8ed,,
,lorgnette,e8ee,,
,lost-limb,e8ef,,
,lotus,e8f1,,
,lotus-flower,e8f0,,
,louvre-pyramid,e8f2,,
,love-howl,e8f3,,
,love-injection,e8f4,,
,love-letter,e8f5,,
,love-mystery,e8f6,,
,lovers,e8f7,,
,love-song,e8f8,,
,low-tide,e8f9,,
,luchador,e8fa,,
,lucifer-cannon,e8fb,,
,lucky-fisherman,e8fc,,
,luger,e8fd,,
,lunar-module,e8fe,,
,lunar-wand,e8ff,,
,lungs,e900,,
,lynx-head,e901,,
,lyre,e902,,
,m3-grease-gun,e903,,
,mac-10,e904,,
,mace-head,e905,,
,machete,e906,,
,machine-gun,e908,,
,machine-gun-magazine,e907,,
,mad-scientist,e909,,
,maggot,e90a,,
,magic-axe,e90b,,
,magic-broom,e90c,,
,magic-gate,e90d,,
,magic-hat,e90e,,
,magick-trick,e90f,,
,magic-lamp,e910,,
,magic-palm,e911,,
,magic-portal,e912,,
,magic-potion,e913,,
,magic-shield,e914,,
,magic-swirl,e915,,
,magic-trident,e916,,
,magnet,e919,,
,magnet-blast,e917,,
,magnet-man,e918,,
,magnifying-glass,e91a,,
,mailbox,e91b,,
,mailed-fist,e91c,,
,mail-shirt,e91d,,
,male,e91e,,
,mammoth,e91f,,
,manacles,e920,,
,mandrill-head,e921,,
,manta-ray,e922,,
,mantrap,e923,,
,manual-juicer,e924,,
,manual-meat-grinder,e925,,
,maple-leaf,e926,,
,maracas,e927,,
,marbles,e928,,
,marble-tap,e929,,
,marrow-drain,e92a,,
,mars-curiosity,e92b,,
,marshmallows,e92c,,
,mars-pathfinder,e92d,,
,martini,e92e,,
,martyr-memorial,e92f,,
,masked-spider,e930,,
,mason-jar,e931,,
,mass-driver,e932,,
,master-of-arms,e933,,
,matchbox,e934,,
,match-head,e935,,
,match-tip,e936,,
,materials-science,e937,,
,matryoshka-dolls,e938,,
,matter-states,e939,,
,mayan-pyramid,e93a,,
,maze,e93d,,
,maze-cornea,e93b,,
,maze-saw,e93c,,
,meal,e93e,,
,measure-tape,e93f,,
,meat,e942,,
,meat-cleaver,e940,,
,meat-hook,e941,,
,mecha-head,e943,,
,mecha-mask,e944,,
,mechanical-arm,e945,,
,mechanic-garage,e946,,
,medal,e949,,
,medallist,e947,,
,medal-skull,e948,,
,medical-drip,e94a,,
,medical-pack,e94c,,
,medical-pack-2,e94b,,
,medical-thermometer,e94d,,
,medicine-pills,e94e,,
,medicines,e94f,,
,medieval-barracks,e950,,
,medieval-gate,e951,,
,medieval-pavilion,e952,,
,medieval-village-01,e953,,
,meditation,e954,,
,medusa-head,e955,,
,meeple,e95a,,
,meeple-army,e956,,
,meeple-circle,e957,,
,meeple-group,e958,,
,meeple-king,e959,,
,megabot,e95b,,
,megaphone,e95c,,
,melting-ice-cube,e95d,,
,melting-metal,e95e,,
,menhir,e95f,,
,mermaid,e960,,
,mesh-ball,e961,,
,mesh-network,e962,,
,metal-bar,e963,,
,metal-boot,e964,,
,metal-detector,e965,,
,metal-disc,e966,,
,metal-golem-head,e967,,
,metal-hand,e968,,
,metal-plate,e969,,
,metal-scales,e96a,,
,metal-skirt,e96b,,
,meteor-impact,e96c,,
,metroid,e96d,,
,metronome,e96e,,
,mexico,e96f,,
,microchip,e970,,
,microphone,e971,,
,microscope,e973,,
,microscope-lens,e972,,
,middle-arrow,e974,,
,midnight-claw,e975,,
,mid-summit,e976,,
,mighty-boosh,e977,,
,mighty-force,e978,,
,mighty-horn,e979,,
,mighty-spanner,e97a,,
,military-ambulance,e97b,,
,military-fort,e97c,,
,milk-carton,e97d,,
,millenium-key,e97e,,
,mimic-chest,e97f,,
,mine-explosion,e980,,
,minefield,e981,,
,miner,e985,,
,mineral-heart,e982,,
,mineral-pearls,e983,,
,minerals,e984,,
,mine-truck,e986,,
,mine-wagon,e987,,
,minigun,e988,,
,mining,e98a,,
,mining-helmet,e989,,
,minions,e98b,,
,mini-submarine,e98c,,
,minotaur,e98d,,
,minus,e98e,,
,miracle-medecine,e98f,,
,mirror-mirror,e990,,
,misdirection,e991,,
,missile-launcher,e992,,
,missile-mech,e993,,
,missile-pod,e994,,
,missile-swarm,e995,,
,mite,e997,,
,mite-2,e996,,
,moai,e998,,
,modern-city,e999,,
,moebius-star,e99a,,
,moebius-trefoil,e99b,,
,moebius-triangle,e99c,,
,moka-pot,e99d,,
,moldova,e99e,,
,mole,e9a1,,
,molecule,e9a0,,
,molecule-2,e99f,,
,molotov,e9a2,,
,mona-lisa,e9a3,,
,moncler-jacket,e9a4,,
,money-stack,e9a5,,
,mongolia,e9a6,,
,monkey,e9a7,,
,monkey-wrench,e9a8,,
,monk-face,e9a9,,
,mono-wheel-robot,e9aa,,
,monstera-leaf,e9ab,,
,monster-grasp,e9ac,,
,monument-valley,e9ad,,
,moon,e9b2,,
,moon-2,e9ae,,
,moon-bats,e9af,,
,moon-claws,e9b0,,
,moon-orbit,e9b1,,
,mooring-bollard,e9b3,,
,morbid-humour,e9b4,,
,morgue-feet,e9b5,,
,morph-ball,e9b6,,
,mortar,e9b7,,
,mountain,e9bc,,
,mountain-cave,e9b8,,
,mountain-climbing,e9b9,,
,mountain-road,e9ba,,
,mountains,e9bb,,
,mountaintop,e9bd,,
,mounted-knight,e9be,,
,mouse,e9c0,,
,mouse-2,e9bf,,
,mouth-watering,e9c1,,
,move,e9c3,,
,movement-sensor,e9c2,,
,mp-40,e9c4,,
,mp5,e9c7,,
,mp5-2,e9c5,,
,mp5k,e9c6,,
,mucous-pillar,e9c8,,
,mug-shot,e9c9,,
,multi-directions,e9ca,,
,multiple-targets,e9cb,,
,multiply,e9cc,,
,mummy-head,e9cd,,
,muscle-fat,e9ce,,
,muscle-up,e9cf,,
,muscular-torso,e9d0,,
,mushroom,e9d6,,
,mushroom-cloud,e9d1,,
,mushroom-gills,e9d2,,
,mushroom-house,e9d3,,
,mushrooms,e9d5,,
,mushrooms-cluster,e9d4,,
,music,e9db,,
,musical-keyboard,e9d7,,
,musical-notes,e9d8,,
,musical-score,e9d9,,
,music-spell,e9da,,
,musket,e9dc,,
,mussel,e9dd,,
,mustache,e9de,,
,mute,e9df,,
,nachos,e9e0,,
,nailed-foot,e9e1,,
,nailed-head,e9e2,,
,nails,e9e3,,
,nano-bot,e9e4,,
,nautilus-shell,e9e5,,
,neck-bite,e9e6,,
,necklace,e9e8,,
,necklace-display,e9e7,,
,nectar,e9e9,,
,needle-drill,e9ea,,
,needle-jaws,e9eb,,
,nefertiti,e9ec,,
,nest-birds,e9ed,,
,nested-eclipses,e9ee,,
,nested-hearts,e9ef,,
,nested-hexagons,e9f0,,
,nest-eggs,e9f1,,
,network-bars,e9f2,,
,new-born,e9f3,,
,new-shoot,e9f4,,
,newspaper,e9f5,,
,next-button,e9f6,,
,nigeria,e9f7,,
,night-sky,e9f8,,
,night-sleep,e9f9,,
,night-vision,e9fa,,
,ninja-armor,e9fb,,
,ninja-head,e9fc,,
,ninja-heroic-stance,e9fd,,
,ninja-mask,e9fe,,
,ninja-star,e9ff,,
,ninja-velociraptor,ea00,,
,nodular,ea01,,
,noodle-ball,ea02,,
,noodles,ea03,,
,north-star-shuriken,ea04,,
,nose-front,ea05,,
,nose-side,ea06,,
,notebook,ea07,,
,nothing-to-say,ea08,,
,nuclear,ea0b,,
,nuclear-bomb,ea09,,
,nuclear-plant,ea0a,,
,nuclear-waste,ea0c,,
,number-0,ea0d,,
,number-1,ea0e,,
,number-2,ea0f,,
,number-3,ea10,,
,number-4,ea11,,
,number-5,ea12,,
,number-6,ea13,,
,number-7,ea14,,
,number-8,ea15,,
,number-9,ea16,,
,nunchaku,ea17,,
,nun-face,ea18,,
,nurse-female,ea19,,
,nurse-male,ea1a,,
,oak,ea1c,,
,oak-leaf,ea1b,,
,oasis,ea1d,,
,oat,ea1e,,
,obelisk,ea1f,,
,o-brick,ea20,,
,observatory,ea21,,
,ocarina,ea22,,
,occupy,ea23,,
,octogonal-eye,ea24,,
,octoman,ea25,,
,octopus,ea26,,
,oden,ea27,,
,office-chair,ea28,,
,offshore-platform,ea29,,
,ogre,ea2a,,
,oil-can,ea2b,,
,oil-drum,ea2c,,
,oil-pump,ea2d,,
,oil-rig,ea2e,,
,oily-spiral,ea2f,,
,old-king,ea30,,
,old-lantern,ea31,,
,old-microphone,ea32,,
,old-wagon,ea33,,
,olive,ea34,,
,omega,ea35,,
,one-eyed,ea36,,
,oni,ea38,,
,onigori,ea37,,
,on-sight,ea39,,
,on-target,ea3a,,
,open-book,ea3b,,
,open-chest,ea3c,,
,opened-food-can,ea3d,,
,open-folder,ea3e,,
,open-gate,ea3f,,
,opening-shell,ea40,,
,open-palm,ea41,,
,open-treasure-chest,ea42,,
,open-wound,ea43,,
,ophanim,ea44,,
,ophiuchus,ea45,,
,oppidum,ea46,,
,opposite-hearts,ea47,,
,oppression,ea48,,
,orange,ea4a,,
,orange-slice,ea49,,
,orb-direction,ea4b,,
,orbit,ea4e,,
,orbital,ea4d,,
,orbital-rays,ea4c,,
,orb-wand,ea4f,,
,orc-head,ea50,,
,ore,ea51,,
,organigram,ea52,,
,orrery,ea53,,
,ostrich,ea54,,
,otamatone,ea55,,
,ouroboros,ea56,,
,outback-hat,ea57,,
,overdose,ea58,,
,overdrive,ea59,,
,overhead,ea5a,,
,over-infinity,ea5b,,
,overkill,ea5c,,
,overlord-helm,ea5d,,
,overmind,ea5e,,
,owl,ea5f,,
,oyster,ea61,,
,oyster-pearl,ea60,,
,p90,ea62,,
,packed-planks,ea63,,
,paddles,ea64,,
,paddle-steamer,ea65,,
,padlock,ea67,,
,padlock-open,ea66,,
,pagoda,ea68,,
,paint-brush,ea69,,
,paint-bucket,ea6a,,
,painted-pottery,ea6b,,
,paint-roller,ea6c,,
,palette,ea6d,,
,palisade,ea6e,,
,palm,ea6f,,
,palm-tree,ea70,,
,panda,ea71,,
,pan-flute,ea72,,
,pangolin,ea73,,
,panzerfaust,ea74,,
,paper,ea81,,
,paper-arrow,ea75,,
,paper-bag-crumpled,ea76,,
,paper-bag-folded,ea77,,
,paper-bag-open,ea78,,
,paper-boat,ea79,,
,paper-bomb,ea7a,,
,paper-clip,ea7b,,
,paper-crane,ea7c,,
,paper-frog,ea7d,,
,paper-lantern,ea7e,,
,paper-plane,ea7f,,
,papers,ea80,,
,paper-tray,ea82,,
,paper-windmill,ea83,,
,papyrus,ea84,,
,parachute,ea85,,
,paraguay,ea86,,
,paranoia,ea87,,
,parasaurolophus,ea88,,
,park-bench,ea89,,
,parmecia,ea8a,,
,parrot-head,ea8b,,
,party-flags,ea8c,,
,party-hat,ea8d,,
,party-popper,ea8e,,
,passport,ea8f,,
,path-distance,ea90,,
,path-tile,ea91,,
,pauldrons,ea92,,
,pause-button,ea93,,
,paw,ea99,,
,paw-2,ea94,,
,paw-front,ea95,,
,paw-heart,ea96,,
,pawn,ea97,,
,paw-print,ea98,,
,pay-money,ea9a,,
,pc,ea9b,,
,peace-dove,ea9c,,
,peach,ea9d,,
,peaks,ea9e,,
,peanut,ea9f,,
,pear,eaa2,,
,pearl-earring,eaa0,,
,pearl-necklace,eaa1,,
,peas,eaa3,,
,pegasus,eaa4,,
,pelvis-bone,eaa5,,
,pencil,eaa9,,
,pencil-2,eaa6,,
,pencil-brush,eaa7,,
,pencil-ruler,eaa8,,
,pendant-key,eaaa,,
,pendulum-swing,eaab,,
,penguin,eaac,,
,pentacle,eaad,,
,pentagram-rose,eaae,,
,pentarrows-tornado,eaaf,,
,percentage,eab0,,
,perfume-bottle,eab1,,
,periscope,eab2,,
,perpendicular-rings,eab3,,
,person,eab5,,
,person-in-bed,eab4,,
,perspective-dice-five,eab6,,
,perspective-dice-four,eab7,,
,perspective-dice-one,eab8,,
,perspective-dice-six,eac0,,
,perspective-dice-six-faces-five,eab9,,
,perspective-dice-six-faces-four,eaba,,
,perspective-dice-six-faces-one,eabb,,
,perspective-dice-six-faces-random,eabc,,
,perspective-dice-six-faces-six,eabd,,
,perspective-dice-six-faces-three,eabe,,
,perspective-dice-six-faces-two,eabf,,
,perspective-dice-three,eac1,,
,perspective-dice-two,eac2,,
,peru,eac3,,
,pestle-mortar,eac4,,
,pharoah,eac5,,
,philosopher-bust,eac6,,
,phone,eac7,,
,photo-camera,eac8,,
,phrygian-cap,eac9,,
,pianist,eaca,,
,piano-keys,eacb,,
,pickelhaube,eacc,,
,pickle,eacd,,
,pick-of-destiny,eace,,
,piece-skull,eacf,,
,pie-chart,ead0,,
,pierced-body,ead1,,
,pierced-heart,ead2,,
,piercing-sword,ead3,,
,pie-slice,ead4,,
,pig,ead7,,
,pig-face,ead5,,
,piggy-bank,ead6,,
,pikeman,ead8,,
,pilgrim-hat,ead9,,
,pill,eadc,,
,pill-drop,eada,,
,pillow,eadb,,
,pimiento,eadd,,
,pin,eae4,,
,pinata,eade,,
,pinball-flipper,eadf,,
,pincers,eae0,,
,pineapple,eae1,,
,pine-tree,eae2,,
,ping-pong-bat,eae3,,
,pipe-organ,eae5,,
,pipes,eae6,,
,piranha,eae7,,
,pirate-cannon,eae8,,
,pirate-captain,eae9,,
,pirate-coat,eaea,,
,pirate-flag,eaeb,,
,pirate-grave,eaec,,
,pirate-hat,eaed,,
,pirate-hook,eaee,,
,pirate-skull,eaef,,
,pisa-tower,eaf0,,
,pisces,eaf1,,
,pistol-gun,eaf2,,
,pitchfork,eaf3,,
,pizza-cutter,eaf4,,
,pizza-slice,eaf5,,
,plague-doctor-profile,eaf6,,
,plain-arrow,eaf7,,
,plain-circle,eaf8,,
,plain-dagger,eaf9,,
,plain-padlock,eafa,,
,plain-square,eafb,,
,plane-pilot,eafc,,
,planet-conquest,eafd,,
,planet-core,eafe,,
,plane-wing,eaff,,
,planks,eb00,,
,plant-roots,eb01,,
,plants-and-animals,eb02,,
,plant-seed,eb03,,
,plant-watering,eb04,,
,plasma-bolt,eb05,,
,plastic-duck,eb06,,
,plastron,eb07,,
,plate-claw,eb08,,
,platform,eb09,,
,play-button,eb0a,,
,player-base,eb0b,,
,player-next,eb0c,,
,player-previous,eb0d,,
,player-time,eb0e,,
,plesiosaurus,eb0f,,
,plow,eb10,,
,plug,eb11,,
,plum,eb12,,
,plunger,eb13,,
,plus,eb14,,
,pocket-bow,eb15,,
,pocket-radio,eb16,,
,pocket-watch,eb17,,
,podium,eb19,,
,podium-second,eb18,,
,podium-third,eb1a,,
,podium-winner,eb1b,,
,pointing,eb1c,,
,pointy-hat,eb1d,,
,pointy-sword,eb1e,,
,poison,eb22,,
,poison-bottle,eb1f,,
,poison-cloud,eb20,,
,poison-gas,eb21,,
,pokecog,eb23,,
,poker-hand,eb24,,
,poland,eb25,,
,polar-bear,eb26,,
,polar-star,eb27,,
,police-badge,eb28,,
,police-car,eb29,,
,police-officer-head,eb2a,,
,police-target,eb2b,,
,pollen-dust,eb2c,,
,polo-shirt,eb2d,,
,poncho,eb2e,,
,pool-dive,eb2f,,
,pool-table-corner,eb30,,
,pool-triangle,eb31,,
,popcorn,eb32,,
,pope-crown,eb33,,
,poppy,eb34,,
,porcelain-vase,eb35,,
,porcupine,eb37,,
,porcupinefish,eb36,,
,portal,eb38,,
,portculis,eb39,,
,portrait,eb3a,,
,portugal,eb3b,,
,position-marker,eb3c,,
,post-office,eb3d,,
,post-stamp,eb3e,,
,potato,eb3f,,
,potion-ball,eb40,,
,potion-of-madness,eb41,,
,pounce,eb42,,
,pouring-chalice,eb43,,
,pouring-pot,eb44,,
,powder,eb46,,
,powder-bag,eb45,,
,power-button,eb47,,
,power-generator,eb48,,
,power-lightning,eb49,,
,power-ring,eb4a,,
,prank-glasses,eb4b,,
,prayer,eb4d,,
,prayer-beads,eb4c,,
,praying-mantis,eb4e,,
,present,eb4f,,
,pressure-cooker,eb50,,
,pretty-fangs,eb51,,
,pretzel,eb52,,
,previous-button,eb53,,
,price-tag,eb54,,
,primitive-necklace,eb55,,
,primitive-torch,eb56,,
,prism,eb57,,
,prisoner,eb58,,
,private,eb5b,,
,private-2,eb59,,
,private-first-class,eb5a,,
,processor,eb5c,,
,profit,eb5d,,
,progression,eb5e,,
,propeller-beanie,eb5f,,
,protection-glasses,eb60,,
,pschent-double-crown,eb61,,
,psychic-waves,eb62,,
,pterodactylus,eb63,,
,pteruges,eb64,,
,public-speaker,eb65,,
,pull,eb67,,
,pulley-hook,eb66,,
,pulse,eb68,,
,pummeled,eb69,,
,pumpkin,eb6c,,
,pumpkin-lantern,eb6a,,
,pumpkin-mask,eb6b,,
,punch,eb6f,,
,punch-blast,eb6d,,
,punching-bag,eb6e,,
,puppet,eb70,,
,purple-tentacle,eb71,,
,purse,eb72,,
,push,eb73,,
,puzzle,eb74,,
,pylon,eb75,,
,pyre,eb76,,
,pyromaniac,eb77,,
,qaitbay-citadel,eb78,,
,quake-stomp,eb79,,
,queen-crown,eb7a,,
,question,eb7b,,
,quick-man,eb7c,,
,quicksand,eb7d,,
,quick-slash,eb7e,,
,quill,eb80,,
,quill-ink,eb7f,,
,quiver,eb81,,
,rabbit,eb83,,
,rabbit-head,eb82,,
,raccoon-head,eb84,,
,race-car,eb85,,
,radar-cross-section,eb86,,
,radar-dish,eb87,,
,radar-sweep,eb88,,
,raddish,eb89,,
,radial-balance,eb8a,,
,radiations,eb8b,,
,radioactive,eb8d,,
,radioactive-2,eb8c,,
,radio-tower,eb8e,,
,raft,eb8f,,
,ragged-wound,eb90,,
,rail-road,eb91,,
,railway,eb92,,
,rainbow-star,eb93,,
,raining,eb94,,
,raise-skeleton,eb95,,
,raise-zombie,eb96,,
,rake,eb97,,
,rally-the-troops,eb98,,
,ram,eb9b,,
,ram-2,eb99,,
,ram-profile,eb9a,,
,ranch-gate,eb9c,,
,rank-1,eb9d,,
,rank-2,eb9e,,
,rank-3,eb9f,,
,rapidshare-arrow,eba0,,
,raspberry,eba1,,
,rat,eba2,,
,rattlesnake,eba3,,
,raven,eba4,,
,raw-egg,eba5,,
,ray-gun,eba6,,
,razor,eba8,,
,razor-blade,eba7,,
,reactor,eba9,,
,read,ebaa,,
,reaper-scythe,ebab,,
,rear-aura,ebac,,
,receive-money,ebad,,
,recycle,ebae,,
,red-carpet,ebaf,,
,reed,ebb0,,
,refinery,ebb1,,
,regeneration,ebb2,,
,relationship-bounds,ebb3,,
,relic-blade,ebb4,,
,reload-gun-barrel,ebb5,,
,remedy,ebb6,,
,rempart,ebb7,,
,reptile-tail,ebb8,,
,resize,ebb9,,
,resonance,ebba,,
,resting-vampire,ebbb,,
,reticule,ebbc,,
,retro-controller,ebbd,,
,return-arrow,ebbe,,
,revolt,ebc0,,
,revolt-2,ebbf,,
,revolver,ebc2,,
,revolver-2,ebc1,,
,rhinoceros-horn,ebc3,,
,rialto-bridge,ebc4,,
,ribbon,ebc7,,
,ribbon-medal,ebc5,,
,ribbon-shield,ebc6,,
,ribcage,ebc8,,
,rice-cooker,ebc9,,
,ricochet,ebca,,
,rifle,ebcb,,
,ring,ebd3,,
,ring-box,ebcc,,
,ringed-beam,ebcd,,
,ringed-planet,ebce,,
,ringing-alarm,ebcf,,
,ringing-bell,ebd0,,
,ringmaster,ebd1,,
,ring-mould,ebd2,,
,riot-shield,ebd4,,
,riposte,ebd5,,
,river,ebd6,,
,road,ebd7,,
,roast-chicken,ebd8,,
,robber,ebdb,,
,robber-hand,ebd9,,
,robber-mask,ebda,,
,robe,ebdc,,
,robin-hood-hat,ebdd,,
,robot-antennas,ebde,,
,robot-golem,ebdf,,
,robot-grab,ebe0,,
,robot-helmet,ebe1,,
,robot-leg,ebe2,,
,rock,ebe9,,
,rock-2,ebe3,,
,rocket,ebe5,,
,rocket-flight,ebe4,,
,rocket-thruster,ebe6,,
,rock-golem,ebe7,,
,rocking-chair,ebe8,,
,rod-of-asclepius,ebea,,
,rogue,ebeb,,
,rolled-cloth,ebec,,
,roller-skate,ebed,,
,rolling-bomb,ebee,,
,rolling-dice-cup,ebef,,
,rolling-dices,ebf0,,
,rolling-energy,ebf1,,
,rolling-suitcase,ebf2,,
,roman-shield,ebf3,,
,roman-toga,ebf4,,
,rooster,ebf5,,
,root-tip,ebf6,,
,rope-bridge,ebf7,,
,rope-coil,ebf8,,
,rope-dart,ebf9,,
,ropeway,ebfa,,
,rosa-shield,ebfb,,
,rose,ebfc,,
,rotary-phone,ebfd,,
,rough-wound,ebfe,,
,round-bottom-flask,ebff,,
,round-knob,ec00,,
,round-potion,ec01,,
,round-shield,ec02,,
,round-silo,ec03,,
,round-star,ec04,,
,round-straw-bale,ec05,,
,round-struck,ec06,,
,round-table,ec07,,
,royal-love,ec08,,
,rss,ec0a,,
,rss-2,ec09,,
,rubber-boot,ec0b,,
,rub-el-hizb,ec0c,,
,rugby-conversion,ec0d,,
,rule-book,ec0e,,
,run,ec13,,
,rune-stone,ec0f,,
,rune-sword,ec10,,
,running-ninja,ec11,,
,running-shoe,ec12,,
,rupee,ec14,,
,rusty-sword,ec15,,
,saber-and-pistol,ec16,,
,sabers-choc,ec17,,
,saber-slash,ec18,,
,saber-tooth,ec1a,,
,saber-toothed-cat-head,ec19,,
,sacrificial-dagger,ec1b,,
,sad,ec1e,,
,sad-crab,ec1c,,
,saddle,ec1d,,
,safety-pin,ec1f,,
,sagittarius,ec20,,
,sai,ec24,,
,sail,ec22,,
,sailboat,ec21,,
,saint-basil-cathedral,ec23,,
,saiyan-suit,ec25,,
,salamander,ec26,,
,salmon,ec27,,
,saloon,ec29,,
,saloon-doors,ec28,,
,salt-shaker,ec2a,,
,samara-mosque,ec2b,,
,samurai-helmet,ec2c,,
,samus-helmet,ec2d,,
,sandal,ec2e,,
,sand-castle,ec2f,,
,sand-snake,ec30,,
,sands-of-time,ec31,,
,sandstorm,ec32,,
,sandwich,ec33,,
,santa-hat,ec34,,
,saphir,ec35,,
,sarcophagus,ec36,,
,sasquatch,ec37,,
,satellite-communication,ec38,,
,sattelite,ec39,,
,saucepan,ec3a,,
,sauropod-head,ec3b,,
,sauropod-skeleton,ec3c,,
,sausage,ec3e,,
,sausages-ribbon,ec3d,,
,save,ec40,,
,save-arrow,ec3f,,
,saw-claw,ec41,,
,sawed-off-shotgun,ec42,,
,saxophone,ec43,,
,s-brick,ec44,,
,scabbard,ec45,,
,scale-mail,ec46,,
,scales,ec47,,
,scallop,ec48,,
,scalpel,ec4a,,
,scalpel-strike,ec49,,
,scarab-beetle,ec4b,,
,scarecrow,ec4c,,
,scar-wound,ec4d,,
,school-bag,ec4e,,
,school-of-fish,ec4f,,
,schrodingers-cat-alive,ec50,,
,schrodingers-cat-dead,ec51,,
,scissors,ec53,,
,scissors-2,ec52,,
,scooter,ec54,,
,scorpio,ec57,,
,scorpion,ec55,,
,scorpion-tail,ec56,,
,scout-ship,ec58,,
,screaming,ec59,,
,screen-impact,ec5a,,
,screw,ec5d,,
,screw-2,ec5b,,
,screwdriver,ec5c,,
,scroll-quill,ec5e,,
,scroll-unfurled,ec5f,,
,scuba-mask,ec60,,
,scuba-tanks,ec61,,
,scythe,ec62,,
,sea-cliff,ec63,,
,sea-creature,ec64,,
,sea-dragon,ec65,,
,seagull,ec66,,
,seahorse,ec67,,
,sea-serpent,ec68,,
,sea-star,ec69,,
,seated-mouse,ec6a,,
,sea-turtle,ec6b,,
,sea-urchin,ec6c,,
,secret-book,ec6d,,
,secret-door,ec6e,,
,security-gate,ec6f,,
,seedling,ec70,,
,select,ec71,,
,self-love,ec72,,
,sell-card,ec73,,
,semi-closed-eye,ec74,,
,sensuousness,ec75,,
,sentry-gun,ec76,,
,sergeant,ec78,,
,sergeant-2,ec77,,
,serrated-slash,ec79,,
,server-rack,ec7a,,
,sesame,ec7b,,
,settings-knobs,ec7c,,
,seven-pointed-star,ec7d,,
,severed-hand,ec7e,,
,sewed-shell,ec7f,,
,sewing-machine,ec80,,
,sewing-needle,ec81,,
,sewing-string,ec82,,
,sextant,ec83,,
,shadow-follower,ec84,,
,shadow-grasp,ec85,,
,shaking-hands,ec86,,
,shambling-mound,ec87,,
,shambling-zombie,ec88,,
,shamrock,ec89,,
,shard-sword,ec8a,,
,share,ec8b,,
,shark-bite,ec8c,,
,shark-fin,ec8d,,
,shark-jaws,ec8e,,
,sharp-axe,ec8f,,
,sharp-crown,ec90,,
,sharped-teeth-skull,ec91,,
,sharp-halberd,ec92,,
,sharp-lips,ec93,,
,sharp-shuriken,ec94,,
,sharp-smile,ec95,,
,shatter,ec99,,
,shattered-glass,ec96,,
,shattered-heart,ec97,,
,shattered-sword,ec98,,
,shears,ec9a,,
,sheep,ec9b,,
,sheikah-eye,ec9c,,
